Source,Orbit,StartTime,EndTime,StartSeconds,EndSeconds,Duration
WalkerDelta_41,4,2024-01-27 17:30:30,2024-01-27 17:31:20,2309430.0,2309480.0,50
WalkerDelta_83,8,2024-01-27 17:31:10,2024-01-27 17:33:45,2309470.0,2309625.0,155
WalkerDelta_55,5,2024-01-27 17:35:05,2024-01-27 17:38:30,2309705.0,2309910.0,205
WalkerDelta_87,8,2024-01-27 17:37:20,2024-01-27 17:40:00,2309840.0,2310000.0,160
WalkerDelta_90,8,2024-01-27 17:38:05,2024-01-27 17:39:55,2309885.0,2309995.0,110
WalkerDelta_77,7,2024-01-27 17:39:50,2024-01-27 17:42:25,2309990.0,2310145.0,155
WalkerDelta_82,8,2024-01-27 17:41:45,2024-01-27 17:43:10,2310105.0,2310190.0,85
WalkerDelta_54,5,2024-01-27 17:44:50,2024-01-27 17:48:35,2310290.0,2310515.0,225
WalkerDelta_86,8,2024-01-27 17:47:20,2024-01-27 17:49:55,2310440.0,2310595.0,155
WalkerDelta_89,8,2024-01-27 17:48:00,2024-01-27 17:49:55,2310480.0,2310595.0,115
WalkerDelta_24,2,2024-01-27 17:48:45,2024-01-27 17:50:00,2310525.0,2310600.0,75
WalkerDelta_76,7,2024-01-27 17:50:00,2024-01-27 17:52:20,2310600.0,2310740.0,140
WalkerDelta_48,4,2024-01-27 17:54:35,2024-01-27 17:54:50,2310875.0,2310890.0,15
WalkerDelta_53,5,2024-01-27 17:54:45,2024-01-27 17:58:40,2310885.0,2311120.0,235
WalkerDelta_70,6,2024-01-27 17:55:05,2024-01-27 17:56:10,2310905.0,2310970.0,65
WalkerDelta_85,8,2024-01-27 17:57:35,2024-01-27 17:59:40,2311055.0,2311180.0,125
WalkerDelta_23,2,2024-01-27 17:57:55,2024-01-27 18:00:35,2311075.0,2311235.0,160
WalkerDelta_88,8,2024-01-27 17:58:05,2024-01-27 17:59:45,2311085.0,2311185.0,100
WalkerDelta_75,7,2024-01-27 18:00:25,2024-01-27 18:01:55,2311225.0,2311315.0,90
WalkerDelta_47,4,2024-01-27 18:04:05,2024-01-27 18:05:50,2311445.0,2311550.0,105
WalkerDelta_52,5,2024-01-27 18:04:40,2024-01-27 18:08:35,2311480.0,2311715.0,235
WalkerDelta_69,6,2024-01-27 18:04:50,2024-01-27 18:06:35,2311490.0,2311595.0,105
WalkerDelta_24,2,2024-01-27 18:06:30,2024-01-27 18:07:15,2311590.0,2311635.0,45
WalkerDelta_22,2,2024-01-27 18:07:50,2024-01-27 18:11:00,2311670.0,2311860.0,190
WalkerDelta_84,8,2024-01-27 18:08:05,2024-01-27 18:09:00,2311685.0,2311740.0,55
WalkerDelta_87,8,2024-01-27 18:08:20,2024-01-27 18:09:35,2311700.0,2311775.0,75
WalkerDelta_46,4,2024-01-27 18:13:50,2024-01-27 18:16:15,2312030.0,2312175.0,145
WalkerDelta_68,6,2024-01-27 18:14:45,2024-01-27 18:16:40,2312085.0,2312200.0,115
WalkerDelta_51,5,2024-01-27 18:14:45,2024-01-27 18:18:25,2312085.0,2312305.0,220
WalkerDelta_23,2,2024-01-27 18:15:35,2024-01-27 18:18:00,2312135.0,2312280.0,145
WalkerDelta_21,2,2024-01-27 18:18:10,2024-01-27 18:20:30,2312290.0,2312430.0,140
WalkerDelta_86,8,2024-01-27 18:18:50,2024-01-27 18:19:15,2312330.0,2312355.0,25
WalkerDelta_45,4,2024-01-27 18:23:45,2024-01-27 18:26:25,2312625.0,2312785.0,160
WalkerDelta_67,6,2024-01-27 18:24:50,2024-01-27 18:26:40,2312690.0,2312800.0,110
WalkerDelta_60,5,2024-01-27 18:24:55,2024-01-27 18:28:05,2312695.0,2312885.0,190
WalkerDelta_22,2,2024-01-27 18:25:05,2024-01-27 18:28:25,2312705.0,2312905.0,200
WalkerDelta_44,4,2024-01-27 18:33:45,2024-01-27 18:36:35,2313225.0,2313395.0,170
WalkerDelta_46,4,2024-01-27 18:33:45,2024-01-27 18:34:30,2313225.0,2313270.0,45
WalkerDelta_66,6,2024-01-27 18:35:00,2024-01-27 18:36:30,2313300.0,2313390.0,90
WalkerDelta_59,5,2024-01-27 18:35:15,2024-01-27 18:37:35,2313315.0,2313455.0,140
WalkerDelta_21,2,2024-01-27 18:35:25,2024-01-27 18:38:00,2313325.0,2313480.0,155
WalkerDelta_96,9,2024-01-27 18:35:40,2024-01-27 18:37:00,2313340.0,2313420.0,80
WalkerDelta_9,0,2024-01-27 18:36:50,2024-01-27 18:38:45,2313410.0,2313525.0,115
WalkerDelta_45,4,2024-01-27 18:42:50,2024-01-27 18:44:40,2313770.0,2313880.0,110
WalkerDelta_43,4,2024-01-27 18:43:45,2024-01-27 18:46:20,2313825.0,2313980.0,155
WalkerDelta_95,9,2024-01-27 18:44:55,2024-01-27 18:47:35,2313895.0,2314055.0,160
WalkerDelta_65,6,2024-01-27 18:45:20,2024-01-27 18:46:15,2313920.0,2313975.0,55
WalkerDelta_30,2,2024-01-27 18:46:05,2024-01-27 18:47:15,2313965.0,2314035.0,70
WalkerDelta_8,0,2024-01-27 18:46:25,2024-01-27 18:48:45,2313985.0,2314125.0,140
WalkerDelta_44,4,2024-01-27 18:52:25,2024-01-27 18:54:45,2314345.0,2314485.0,140
WalkerDelta_42,4,2024-01-27 18:54:00,2024-01-27 18:55:55,2314440.0,2314555.0,115
WalkerDelta_94,9,2024-01-27 18:54:30,2024-01-27 18:57:50,2314470.0,2314670.0,200
WalkerDelta_7,0,2024-01-27 18:56:15,2024-01-27 18:58:40,2314575.0,2314720.0,145
WalkerDelta_43,4,2024-01-27 19:02:10,2024-01-27 19:04:40,2314930.0,2315080.0,150
WalkerDelta_51,5,2024-01-27 19:03:50,2024-01-27 19:05:35,2315030.0,2315135.0,105
WalkerDelta_93,9,2024-01-27 19:04:15,2024-01-27 19:08:00,2315055.0,2315280.0,225
WalkerDelta_6,0,2024-01-27 19:06:15,2024-01-27 19:08:25,2315175.0,2315305.0,130
WalkerDelta_42,4,2024-01-27 19:12:00,2024-01-27 19:14:25,2315520.0,2315665.0,145
WalkerDelta_60,5,2024-01-27 19:13:25,2024-01-27 19:15:50,2315605.0,2315750.0,145
WalkerDelta_92,9,2024-01-27 19:14:05,2024-01-27 19:18:00,2315645.0,2315880.0,235
WalkerDelta_5,0,2024-01-27 19:16:20,2024-01-27 19:18:00,2315780.0,2315880.0,100
WalkerDelta_41,4,2024-01-27 19:22:05,2024-01-27 19:23:55,2316125.0,2316235.0,110
WalkerDelta_59,5,2024-01-27 19:23:15,2024-01-27 19:25:55,2316195.0,2316355.0,160
WalkerDelta_86,8,2024-01-27 19:24:00,2024-01-27 19:25:10,2316240.0,2316310.0,70
WalkerDelta_91,9,2024-01-27 19:24:05,2024-01-27 19:27:55,2316245.0,2316475.0,230
WalkerDelta_4,0,2024-01-27 19:26:35,2024-01-27 19:27:05,2316395.0,2316425.0,30
WalkerDelta_98,9,2024-01-27 19:32:20,2024-01-27 19:32:30,2316740.0,2316750.0,10
WalkerDelta_58,5,2024-01-27 19:33:15,2024-01-27 19:35:50,2316795.0,2316950.0,155
WalkerDelta_85,8,2024-01-27 19:33:35,2024-01-27 19:35:40,2316815.0,2316940.0,125
WalkerDelta_100,9,2024-01-27 19:34:05,2024-01-27 19:37:45,2316845.0,2317065.0,220
WalkerDelta_62,6,2024-01-27 19:39:15,2024-01-27 19:41:15,2317155.0,2317275.0,120
WalkerDelta_94,9,2024-01-27 19:41:25,2024-01-27 19:43:15,2317285.0,2317395.0,110
WalkerDelta_97,9,2024-01-27 19:41:55,2024-01-27 19:42:55,2317315.0,2317375.0,60
WalkerDelta_84,8,2024-01-27 19:43:20,2024-01-27 19:45:50,2317400.0,2317550.0,150
WalkerDelta_57,5,2024-01-27 19:43:25,2024-01-27 19:45:30,2317405.0,2317530.0,125
WalkerDelta_99,9,2024-01-27 19:44:15,2024-01-27 19:47:35,2317455.0,2317655.0,200
WalkerDelta_61,6,2024-01-27 19:48:50,2024-01-27 19:51:40,2317730.0,2317900.0,170
WalkerDelta_93,9,2024-01-27 19:51:00,2024-01-27 19:53:25,2317860.0,2318005.0,145
WalkerDelta_96,9,2024-01-27 19:51:40,2024-01-27 19:53:10,2317900.0,2317990.0,90
WalkerDelta_83,8,2024-01-27 19:53:15,2024-01-27 19:55:55,2317995.0,2318155.0,160
WalkerDelta_56,5,2024-01-27 19:53:55,2024-01-27 19:54:50,2318035.0,2318090.0,55
WalkerDelta_98,9,2024-01-27 19:54:35,2024-01-27 19:57:15,2318075.0,2318235.0,160
WalkerDelta_70,6,2024-01-27 19:58:30,2024-01-27 20:01:55,2318310.0,2318515.0,205
WalkerDelta_92,9,2024-01-27 20:00:50,2024-01-27 20:03:30,2318450.0,2318610.0,160
WalkerDelta_95,9,2024-01-27 20:01:30,2024-01-27 20:03:20,2318490.0,2318600.0,110
WalkerDelta_82,8,2024-01-27 20:03:15,2024-01-27 20:05:55,2318595.0,2318755.0,160
WalkerDelta_97,9,2024-01-27 20:05:10,2024-01-27 20:06:40,2318710.0,2318800.0,90
WalkerDelta_69,6,2024-01-27 20:08:20,2024-01-27 20:12:05,2318900.0,2319125.0,225
WalkerDelta_91,9,2024-01-27 20:10:50,2024-01-27 20:13:20,2319050.0,2319200.0,150
WalkerDelta_94,9,2024-01-27 20:11:30,2024-01-27 20:13:20,2319090.0,2319200.0,110
WalkerDelta_39,3,2024-01-27 20:12:15,2024-01-27 20:13:25,2319135.0,2319205.0,70
WalkerDelta_81,8,2024-01-27 20:13:25,2024-01-27 20:15:50,2319205.0,2319350.0,145
WalkerDelta_68,6,2024-01-27 20:18:10,2024-01-27 20:22:05,2319490.0,2319725.0,235
WalkerDelta_75,7,2024-01-27 20:18:30,2024-01-27 20:19:40,2319510.0,2319580.0,70
WalkerDelta_100,9,2024-01-27 20:21:00,2024-01-27 20:23:05,2319660.0,2319785.0,125
WalkerDelta_38,3,2024-01-27 20:21:25,2024-01-27 20:24:05,2319685.0,2319845.0,160
WalkerDelta_93,9,2024-01-27 20:21:35,2024-01-27 20:23:15,2319695.0,2319795.0,100
WalkerDelta_90,8,2024-01-27 20:23:50,2024-01-27 20:25:25,2319830.0,2319925.0,95
WalkerDelta_52,5,2024-01-27 20:27:35,2024-01-27 20:29:20,2320055.0,2320160.0,105
WalkerDelta_67,6,2024-01-27 20:28:10,2024-01-27 20:32:00,2320090.0,2320320.0,230
WalkerDelta_74,7,2024-01-27 20:28:20,2024-01-27 20:30:00,2320100.0,2320200.0,100
WalkerDelta_39,3,2024-01-27 20:30:05,2024-01-27 20:30:40,2320205.0,2320240.0,35
WalkerDelta_37,3,2024-01-27 20:31:20,2024-01-27 20:34:30,2320280.0,2320470.0,190
WalkerDelta_99,9,2024-01-27 20:31:35,2024-01-27 20:32:30,2320295.0,2320350.0,55
WalkerDelta_92,9,2024-01-27 20:31:45,2024-01-27 20:33:00,2320305.0,2320380.0,75
WalkerDelta_51,5,2024-01-27 20:37:20,2024-01-27 20:39:40,2320640.0,2320780.0,140
WalkerDelta_66,6,2024-01-27 20:38:10,2024-01-27 20:41:50,2320690.0,2320910.0,220
WalkerDelta_73,7,2024-01-27 20:38:15,2024-01-27 20:40:10,2320695.0,2320810.0,115
WalkerDelta_38,3,2024-01-27 20:39:05,2024-01-27 20:41:30,2320745.0,2320890.0,145
WalkerDelta_36,3,2024-01-27 20:41:40,2024-01-27 20:44:00,2320900.0,2321040.0,140
WalkerDelta_91,9,2024-01-27 20:42:15,2024-01-27 20:42:40,2320935.0,2320960.0,25
WalkerDelta_60,5,2024-01-27 20:47:15,2024-01-27 20:49:55,2321235.0,2321395.0,160
WalkerDelta_72,7,2024-01-27 20:48:15,2024-01-27 20:50:05,2321295.0,2321405.0,110
WalkerDelta_65,6,2024-01-27 20:48:20,2024-01-27 20:51:35,2321300.0,2321495.0,195
WalkerDelta_37,3,2024-01-27 20:48:30,2024-01-27 20:51:55,2321310.0,2321515.0,205
WalkerDelta_59,5,2024-01-27 20:57:10,2024-01-27 21:00:00,2321830.0,2322000.0,170
WalkerDelta_51,5,2024-01-27 20:57:15,2024-01-27 20:58:00,2321835.0,2321880.0,45
WalkerDelta_71,7,2024-01-27 20:58:25,2024-01-27 21:00:00,2321905.0,2322000.0,95
WalkerDelta_64,6,2024-01-27 20:58:40,2024-01-27 21:01:05,2321920.0,2322065.0,145
WalkerDelta_36,3,2024-01-27 20:58:50,2024-01-27 21:01:30,2321930.0,2322090.0,160
WalkerDelta_1,0,2024-01-27 20:59:10,2024-01-27 21:00:25,2321950.0,2322025.0,75
WalkerDelta_14,1,2024-01-27 21:00:15,2024-01-27 21:02:15,2322015.0,2322135.0,120
WalkerDelta_60,5,2024-01-27 21:06:20,2024-01-27 21:08:10,2322380.0,2322490.0,110
WalkerDelta_58,5,2024-01-27 21:07:15,2024-01-27 21:09:50,2322435.0,2322590.0,155
WalkerDelta_10,0,2024-01-27 21:08:25,2024-01-27 21:11:05,2322505.0,2322665.0,160
WalkerDelta_80,7,2024-01-27 21:08:50,2024-01-27 21:09:45,2322530.0,2322585.0,55
WalkerDelta_35,3,2024-01-27 21:09:30,2024-01-27 21:10:50,2322570.0,2322650.0,80
WalkerDelta_13,1,2024-01-27 21:09:55,2024-01-27 21:12:15,2322595.0,2322735.0,140
WalkerDelta_59,5,2024-01-27 21:15:50,2024-01-27 21:18:10,2322950.0,2323090.0,140
WalkerDelta_57,5,2024-01-27 21:17:30,2024-01-27 21:19:25,2323050.0,2323165.0,115
WalkerDelta_9,0,2024-01-27 21:18:00,2024-01-27 21:21:20,2323080.0,2323280.0,200
WalkerDelta_12,1,2024-01-27 21:19:45,2024-01-27 21:22:10,2323185.0,2323330.0,145
WalkerDelta_58,5,2024-01-27 21:25:35,2024-01-27 21:28:05,2323535.0,2323685.0,150
WalkerDelta_66,6,2024-01-27 21:27:15,2024-01-27 21:29:00,2323635.0,2323740.0,105
WalkerDelta_8,0,2024-01-27 21:27:40,2024-01-27 21:31:25,2323660.0,2323885.0,225
WalkerDelta_11,1,2024-01-27 21:29:40,2024-01-27 21:31:55,2323780.0,2323915.0,135
WalkerDelta_57,5,2024-01-27 21:35:30,2024-01-27 21:37:55,2324130.0,2324275.0,145
WalkerDelta_65,6,2024-01-27 21:36:55,2024-01-27 21:39:20,2324215.0,2324360.0,145
WalkerDelta_7,0,2024-01-27 21:37:35,2024-01-27 21:41:25,2324255.0,2324485.0,230
WalkerDelta_20,1,2024-01-27 21:39:50,2024-01-27 21:41:30,2324390.0,2324490.0,100
WalkerDelta_56,5,2024-01-27 21:45:35,2024-01-27 21:47:25,2324735.0,2324845.0,110
WalkerDelta_64,6,2024-01-27 21:46:45,2024-01-27 21:49:20,2324805.0,2324960.0,155
WalkerDelta_91,9,2024-01-27 21:47:30,2024-01-27 21:48:40,2324850.0,2324920.0,70
WalkerDelta_6,0,2024-01-27 21:47:30,2024-01-27 21:51:25,2324850.0,2325085.0,235
WalkerDelta_19,1,2024-01-27 21:50:05,2024-01-27 21:50:35,2325005.0,2325035.0,30
WalkerDelta_3,0,2024-01-27 21:55:50,2024-01-27 21:56:00,2325350.0,2325360.0,10
WalkerDelta_63,6,2024-01-27 21:56:45,2024-01-27 21:59:15,2325405.0,2325555.0,150
WalkerDelta_100,9,2024-01-27 21:57:05,2024-01-27 21:59:05,2325425.0,2325545.0,120
WalkerDelta_5,0,2024-01-27 21:57:35,2024-01-27 22:01:15,2325455.0,2325675.0,220
WalkerDelta_77,7,2024-01-27 22:02:45,2024-01-27 22:04:40,2325765.0,2325880.0,115
WalkerDelta_9,0,2024-01-27 22:04:55,2024-01-27 22:06:40,2325895.0,2326000.0,105
WalkerDelta_2,0,2024-01-27 22:05:25,2024-01-27 22:06:25,2325925.0,2325985.0,60
WalkerDelta_99,9,2024-01-27 22:06:50,2024-01-27 22:09:15,2326010.0,2326155.0,145
WalkerDelta_62,6,2024-01-27 22:06:50,2024-01-27 22:09:00,2326010.0,2326140.0,130
WalkerDelta_4,0,2024-01-27 22:07:45,2024-01-27 22:11:00,2326065.0,2326260.0,195
WalkerDelta_76,7,2024-01-27 22:12:15,2024-01-27 22:15:10,2326335.0,2326510.0,175
WalkerDelta_8,0,2024-01-27 22:14:30,2024-01-27 22:16:55,2326470.0,2326615.0,145
WalkerDelta_1,0,2024-01-27 22:15:10,2024-01-27 22:16:40,2326510.0,2326600.0,90
WalkerDelta_98,9,2024-01-27 22:16:45,2024-01-27 22:19:20,2326605.0,2326760.0,155
WalkerDelta_61,6,2024-01-27 22:17:20,2024-01-27 22:18:20,2326640.0,2326700.0,60
WalkerDelta_3,0,2024-01-27 22:18:00,2024-01-27 22:20:40,2326680.0,2326840.0,160
WalkerDelta_75,7,2024-01-27 22:22:00,2024-01-27 22:25:25,2326920.0,2327125.0,205
WalkerDelta_7,0,2024-01-27 22:24:20,2024-01-27 22:26:55,2327060.0,2327215.0,155
WalkerDelta_10,0,2024-01-27 22:25:00,2024-01-27 22:26:50,2327100.0,2327210.0,110
WalkerDelta_97,9,2024-01-27 22:26:45,2024-01-27 22:29:20,2327205.0,2327360.0,155
WalkerDelta_2,0,2024-01-27 22:28:35,2024-01-27 22:30:10,2327315.0,2327410.0,95
WalkerDelta_74,7,2024-01-27 22:31:45,2024-01-27 22:35:30,2327505.0,2327730.0,225
WalkerDelta_6,0,2024-01-27 22:34:15,2024-01-27 22:36:50,2327655.0,2327810.0,155
WalkerDelta_9,0,2024-01-27 22:34:55,2024-01-27 22:36:50,2327695.0,2327810.0,115
WalkerDelta_44,4,2024-01-27 22:35:50,2024-01-27 22:36:50,2327750.0,2327810.0,60
WalkerDelta_96,9,2024-01-27 22:36:55,2024-01-27 22:39:15,2327815.0,2327955.0,140
WalkerDelta_73,7,2024-01-27 22:41:40,2024-01-27 22:45:35,2328100.0,2328335.0,235
WalkerDelta_90,8,2024-01-27 22:42:00,2024-01-27 22:43:05,2328120.0,2328185.0,65
WalkerDelta_5,0,2024-01-27 22:44:25,2024-01-27 22:46:35,2328265.0,2328395.0,130
WalkerDelta_8,0,2024-01-27 22:45:00,2024-01-27 22:46:40,2328300.0,2328400.0,100
WalkerDelta_43,4,2024-01-27 22:45:00,2024-01-27 22:47:35,2328300.0,2328455.0,155
WalkerDelta_95,9,2024-01-27 22:47:15,2024-01-27 22:48:50,2328435.0,2328530.0,95
WalkerDelta_67,6,2024-01-27 22:51:05,2024-01-27 22:52:45,2328665.0,2328765.0,100
WalkerDelta_72,7,2024-01-27 22:51:35,2024-01-27 22:55:30,2328695.0,2328930.0,235
WalkerDelta_89,8,2024-01-27 22:51:45,2024-01-27 22:53:30,2328705.0,2328810.0,105
WalkerDelta_44,4,2024-01-27 22:53:35,2024-01-27 22:54:05,2328815.0,2328845.0,30
WalkerDelta_42,4,2024-01-27 22:54:45,2024-01-27 22:58:00,2328885.0,2329080.0,195
WalkerDelta_4,0,2024-01-27 22:55:00,2024-01-27 22:56:00,2328900.0,2328960.0,60
WalkerDelta_7,0,2024-01-27 22:55:15,2024-01-27 22:56:25,2328915.0,2328985.0,70
WalkerDelta_66,6,2024-01-27 23:00:50,2024-01-27 23:03:10,2329250.0,2329390.0,140
WalkerDelta_88,8,2024-01-27 23:01:40,2024-01-27 23:03:35,2329300.0,2329415.0,115
WalkerDelta_71,7,2024-01-27 23:01:40,2024-01-27 23:05:20,2329300.0,2329520.0,220
WalkerDelta_43,4,2024-01-27 23:02:35,2024-01-27 23:05:00,2329355.0,2329500.0,145
WalkerDelta_41,4,2024-01-27 23:05:05,2024-01-27 23:07:30,2329505.0,2329650.0,145
WalkerDelta_6,0,2024-01-27 23:05:45,2024-01-27 23:06:10,2329545.0,2329570.0,25
WalkerDelta_65,6,2024-01-27 23:10:40,2024-01-27 23:13:25,2329840.0,2330005.0,165
WalkerDelta_87,8,2024-01-27 23:11:45,2024-01-27 23:13:35,2329905.0,2330015.0,110
WalkerDelta_80,7,2024-01-27 23:11:50,2024-01-27 23:15:00,2329910.0,2330100.0,190
WalkerDelta_42,4,2024-01-27 23:12:00,2024-01-27 23:15:25,2329920.0,2330125.0,205
WalkerDelta_66,6,2024-01-27 23:20:40,2024-01-27 23:21:30,2330440.0,2330490.0,50
WalkerDelta_64,6,2024-01-27 23:20:40,2024-01-27 23:23:30,2330440.0,2330610.0,170
WalkerDelta_86,8,2024-01-27 23:21:55,2024-01-27 23:23:25,2330515.0,2330605.0,90
WalkerDelta_79,7,2024-01-27 23:22:05,2024-01-27 23:24:30,2330525.0,2330670.0,145
WalkerDelta_41,4,2024-01-27 23:22:20,2024-01-27 23:25:00,2330540.0,2330700.0,160
WalkerDelta_16,1,2024-01-27 23:22:45,2024-01-27 23:23:50,2330565.0,2330630.0,65
WalkerDelta_29,2,2024-01-27 23:23:45,2024-01-27 23:25:45,2330625.0,2330745.0,120
WalkerDelta_65,6,2024-01-27 23:29:45,2024-01-27 23:31:35,2330985.0,2331095.0,110
WalkerDelta_63,6,2024-01-27 23:30:40,2024-01-27 23:33:20,2331040.0,2331200.0,160
WalkerDelta_15,1,2024-01-27 23:31:55,2024-01-27 23:34:30,2331115.0,2331270.0,155
WalkerDelta_85,8,2024-01-27 23:32:15,2024-01-27 23:33:10,2331135.0,2331190.0,55
WalkerDelta_50,4,2024-01-27 23:33:00,2024-01-27 23:34:20,2331180.0,2331260.0,80
WalkerDelta_78,7,2024-01-27 23:33:10,2024-01-27 23:33:15,2331190.0,2331195.0,5
WalkerDelta_28,2,2024-01-27 23:33:25,2024-01-27 23:35:45,2331205.0,2331345.0,140
WalkerDelta_64,6,2024-01-27 23:39:20,2024-01-27 23:41:40,2331560.0,2331700.0,140
WalkerDelta_62,6,2024-01-27 23:40:55,2024-01-27 23:42:55,2331655.0,2331775.0,120
WalkerDelta_14,1,2024-01-27 23:41:25,2024-01-27 23:44:45,2331685.0,2331885.0,200
WalkerDelta_27,2,2024-01-27 23:43:15,2024-01-27 23:45:35,2331795.0,2331935.0,140
WalkerDelta_63,6,2024-01-27 23:49:05,2024-01-27 23:51:35,2332145.0,2332295.0,150
WalkerDelta_71,7,2024-01-27 23:50:45,2024-01-27 23:52:30,2332245.0,2332350.0,105
WalkerDelta_13,1,2024-01-27 23:51:10,2024-01-27 23:54:55,2332270.0,2332495.0,225
WalkerDelta_26,2,2024-01-27 23:53:10,2024-01-27 23:55:25,2332390.0,2332525.0,135
WalkerDelta_62,6,2024-01-27 23:58:55,2024-01-28 00:01:20,2332735.0,2332880.0,145
WalkerDelta_80,7,2024-01-28 00:00:25,2024-01-28 00:02:45,2332825.0,2332965.0,140
WalkerDelta_12,1,2024-01-28 00:01:05,2024-01-28 00:04:55,2332865.0,2333095.0,230
WalkerDelta_25,2,2024-01-28 00:03:15,2024-01-28 00:05:00,2332995.0,2333100.0,105
WalkerDelta_61,6,2024-01-28 00:09:00,2024-01-28 00:10:50,2333340.0,2333450.0,110
WalkerDelta_79,7,2024-01-28 00:10:10,2024-01-28 00:12:50,2333410.0,2333570.0,160
WalkerDelta_6,0,2024-01-28 00:10:55,2024-01-28 00:12:05,2333455.0,2333525.0,70
WalkerDelta_11,1,2024-01-28 00:11:00,2024-01-28 00:14:50,2333460.0,2333690.0,230
WalkerDelta_24,2,2024-01-28 00:13:30,2024-01-28 00:14:05,2333610.0,2333645.0,35
WalkerDelta_18,1,2024-01-28 00:19:15,2024-01-28 00:19:30,2333955.0,2333970.0,15
WalkerDelta_78,7,2024-01-28 00:20:10,2024-01-28 00:22:45,2334010.0,2334165.0,155
WalkerDelta_5,0,2024-01-28 00:20:30,2024-01-28 00:22:30,2334030.0,2334150.0,120
WalkerDelta_20,1,2024-01-28 00:21:05,2024-01-28 00:24:45,2334065.0,2334285.0,220
WalkerDelta_82,8,2024-01-28 00:26:10,2024-01-28 00:28:05,2334370.0,2334485.0,115
WalkerDelta_14,1,2024-01-28 00:28:25,2024-01-28 00:30:05,2334505.0,2334605.0,100
WalkerDelta_17,1,2024-01-28 00:28:50,2024-01-28 00:29:50,2334530.0,2334590.0,60
WalkerDelta_77,7,2024-01-28 00:30:20,2024-01-28 00:32:25,2334620.0,2334745.0,125
WalkerDelta_4,0,2024-01-28 00:30:20,2024-01-28 00:32:45,2334620.0,2334765.0,145
WalkerDelta_19,1,2024-01-28 00:31:10,2024-01-28 00:34:30,2334670.0,2334870.0,200
WalkerDelta_81,8,2024-01-28 00:35:45,2024-01-28 00:38:35,2334945.0,2335115.0,170
WalkerDelta_13,1,2024-01-28 00:37:55,2024-01-28 00:40:20,2335075.0,2335220.0,145
WalkerDelta_16,1,2024-01-28 00:38:35,2024-01-28 00:40:10,2335115.0,2335210.0,95
WalkerDelta_3,0,2024-01-28 00:40:10,2024-01-28 00:42:50,2335210.0,2335370.0,160
WalkerDelta_76,7,2024-01-28 00:40:45,2024-01-28 00:41:50,2335245.0,2335310.0,65
WalkerDelta_18,1,2024-01-28 00:41:30,2024-01-28 00:44:10,2335290.0,2335450.0,160
WalkerDelta_90,8,2024-01-28 00:45:25,2024-01-28 00:48:50,2335525.0,2335730.0,205
WalkerDelta_12,1,2024-01-28 00:47:45,2024-01-28 00:50:25,2335665.0,2335825.0,160
WalkerDelta_15,1,2024-01-28 00:48:30,2024-01-28 00:50:15,2335710.0,2335815.0,105
WalkerDelta_2,0,2024-01-28 00:50:10,2024-01-28 00:52:50,2335810.0,2335970.0,160
WalkerDelta_17,1,2024-01-28 00:52:00,2024-01-28 00:53:40,2335920.0,2336020.0,100
WalkerDelta_89,8,2024-01-28 00:55:15,2024-01-28 00:59:00,2336115.0,2336340.0,225
WalkerDelta_11,1,2024-01-28 00:57:45,2024-01-28 01:00:20,2336265.0,2336420.0,155
WalkerDelta_14,1,2024-01-28 00:58:25,2024-01-28 01:00:15,2336305.0,2336415.0,110
WalkerDelta_59,5,2024-01-28 00:59:25,2024-01-28 01:00:15,2336365.0,2336415.0,50
WalkerDelta_1,0,2024-01-28 01:00:20,2024-01-28 01:02:45,2336420.0,2336565.0,145
WalkerDelta_88,8,2024-01-28 01:05:05,2024-01-28 01:09:00,2336705.0,2336940.0,235
WalkerDelta_95,9,2024-01-28 01:05:25,2024-01-28 01:06:30,2336725.0,2336790.0,65
WalkerDelta_20,1,2024-01-28 01:07:55,2024-01-28 01:10:05,2336875.0,2337005.0,130
WalkerDelta_58,5,2024-01-28 01:08:30,2024-01-28 01:11:00,2336910.0,2337060.0,150
WalkerDelta_13,1,2024-01-28 01:08:30,2024-01-28 01:10:10,2336910.0,2337010.0,100
WalkerDelta_10,0,2024-01-28 01:10:45,2024-01-28 01:12:20,2337045.0,2337140.0,95
WalkerDelta_72,7,2024-01-28 01:14:30,2024-01-28 01:16:10,2337270.0,2337370.0,100
WalkerDelta_87,8,2024-01-28 01:15:05,2024-01-28 01:18:55,2337305.0,2337535.0,230
WalkerDelta_94,9,2024-01-28 01:15:15,2024-01-28 01:16:55,2337315.0,2337415.0,100
WalkerDelta_59,5,2024-01-28 01:17:05,2024-01-28 01:17:35,2337425.0,2337455.0,30
WalkerDelta_57,5,2024-01-28 01:18:15,2024-01-28 01:21:25,2337495.0,2337685.0,190
WalkerDelta_19,1,2024-01-28 01:18:25,2024-01-28 01:19:30,2337505.0,2337570.0,65
WalkerDelta_12,1,2024-01-28 01:18:45,2024-01-28 01:19:55,2337525.0,2337595.0,70
WalkerDelta_71,7,2024-01-28 01:24:15,2024-01-28 01:26:35,2337855.0,2337995.0,140
WalkerDelta_86,8,2024-01-28 01:25:05,2024-01-28 01:28:45,2337905.0,2338125.0,220
WalkerDelta_93,9,2024-01-28 01:25:10,2024-01-28 01:27:05,2337910.0,2338025.0,115
WalkerDelta_58,5,2024-01-28 01:26:05,2024-01-28 01:28:25,2337965.0,2338105.0,140
