Source,Orbit,StartTime,EndTime,StartSeconds,EndSeconds,Duration
WalkerDelta_38,3,2024-01-23 22:49:50,2024-01-23 22:51:35,1982990.0,1983095.0,105
WalkerDelta_37,3,2024-01-23 22:58:50,2024-01-23 23:01:40,1983530.0,1983700.0,170
WalkerDelta_15,1,2024-01-23 23:05:05,2024-01-23 23:06:40,1983905.0,1984000.0,95
WalkerDelta_36,3,2024-01-23 23:07:50,2024-01-23 23:11:15,1984070.0,1984275.0,205
WalkerDelta_11,0,2024-01-23 23:13:00,2024-01-23 23:15:25,1984380.0,1984525.0,145
WalkerDelta_14,1,2024-01-23 23:13:35,2024-01-23 23:15:40,1984415.0,1984540.0,125
WalkerDelta_35,3,2024-01-23 23:17:00,2024-01-23 23:20:45,1984620.0,1984845.0,225
WalkerDelta_53,4,2024-01-23 23:19:45,2024-01-23 23:20:45,1984785.0,1984845.0,60
WalkerDelta_10,0,2024-01-23 23:21:30,2024-01-23 23:24:40,1984890.0,1985080.0,190
WalkerDelta_13,1,2024-01-23 23:22:25,2024-01-23 23:24:40,1984945.0,1985080.0,135
WalkerDelta_34,3,2024-01-23 23:26:20,2024-01-23 23:30:00,1985180.0,1985400.0,220
WalkerDelta_52,4,2024-01-23 23:29:00,2024-01-23 23:30:50,1985340.0,1985450.0,110
WalkerDelta_9,0,2024-01-23 23:30:15,2024-01-23 23:33:50,1985415.0,1985630.0,215
WalkerDelta_12,1,2024-01-23 23:31:25,2024-01-23 23:33:35,1985485.0,1985615.0,130
WalkerDelta_65,5,2024-01-23 23:33:50,2024-01-23 23:36:10,1985630.0,1985770.0,140
WalkerDelta_44,3,2024-01-23 23:35:45,2024-01-23 23:39:10,1985745.0,1985950.0,205
WalkerDelta_51,4,2024-01-23 23:38:20,2024-01-23 23:40:25,1985900.0,1986025.0,125
WalkerDelta_8,0,2024-01-23 23:39:10,2024-01-23 23:42:55,1985950.0,1986175.0,225
WalkerDelta_22,1,2024-01-23 23:40:30,2024-01-23 23:42:25,1986030.0,1986145.0,115
WalkerDelta_64,5,2024-01-23 23:42:30,2024-01-23 23:46:00,1986150.0,1986360.0,210
WalkerDelta_43,3,2024-01-23 23:45:30,2024-01-23 23:47:20,1986330.0,1986440.0,110
WalkerDelta_50,4,2024-01-23 23:47:35,2024-01-23 23:49:45,1986455.0,1986585.0,130
WalkerDelta_7,0,2024-01-23 23:48:15,2024-01-23 23:51:50,1986495.0,1986710.0,215
WalkerDelta_21,1,2024-01-23 23:49:40,2024-01-23 23:51:10,1986580.0,1986670.0,90
WalkerDelta_63,5,2024-01-23 23:51:20,2024-01-23 23:55:25,1986680.0,1986925.0,245
WalkerDelta_49,4,2024-01-23 23:56:55,2024-01-23 23:59:05,1987015.0,1987145.0,130
WalkerDelta_6,0,2024-01-23 23:57:50,2024-01-24 00:00:35,1987070.0,1987235.0,165
WalkerDelta_20,1,2024-01-23 23:58:55,2024-01-23 23:59:55,1987135.0,1987195.0,60
WalkerDelta_62,5,2024-01-24 00:00:20,2024-01-24 00:04:20,1987220.0,1987460.0,240
WalkerDelta_27,2,2024-01-24 00:06:25,2024-01-24 00:08:25,1987585.0,1987705.0,120
WalkerDelta_48,4,2024-01-24 00:06:25,2024-01-24 00:08:15,1987585.0,1987695.0,110
WalkerDelta_19,1,2024-01-24 00:08:20,2024-01-24 00:08:35,1987700.0,1987715.0,15
WalkerDelta_61,5,2024-01-24 00:09:15,2024-01-24 00:13:10,1987755.0,1987990.0,235
WalkerDelta_26,2,2024-01-24 00:14:40,2024-01-24 00:18:05,1988080.0,1988285.0,205
WalkerDelta_47,4,2024-01-24 00:15:55,2024-01-24 00:17:15,1988155.0,1988235.0,80
WalkerDelta_60,5,2024-01-24 00:18:35,2024-01-24 00:21:55,1988315.0,1988515.0,200
WalkerDelta_25,2,2024-01-24 00:23:45,2024-01-24 00:27:35,1988625.0,1988855.0,230
WalkerDelta_46,4,2024-01-24 00:25:30,2024-01-24 00:26:15,1988730.0,1988775.0,45
WalkerDelta_59,5,2024-01-24 00:28:15,2024-01-24 00:30:20,1988895.0,1989020.0,125
WalkerDelta_24,2,2024-01-24 00:33:05,2024-01-24 00:36:55,1989185.0,1989415.0,230
WalkerDelta_23,2,2024-01-24 00:42:30,2024-01-24 00:46:15,1989750.0,1989975.0,225
WalkerDelta_33,2,2024-01-24 00:52:05,2024-01-24 00:55:30,1990325.0,1990530.0,205
WalkerDelta_32,2,2024-01-24 01:01:50,2024-01-24 01:04:30,1990910.0,1991070.0,160
WalkerDelta_55,4,2024-01-24 02:53:20,2024-01-24 02:55:40,1997600.0,1997740.0,140
WalkerDelta_33,2,2024-01-24 03:00:10,2024-01-24 03:01:15,1998010.0,1998075.0,65
WalkerDelta_54,4,2024-01-24 03:02:20,2024-01-24 03:05:30,1998140.0,1998330.0,190
WalkerDelta_18,1,2024-01-24 03:08:10,2024-01-24 03:09:35,1998490.0,1998575.0,85
WalkerDelta_32,2,2024-01-24 03:08:20,2024-01-24 03:10:15,1998500.0,1998615.0,115
WalkerDelta_53,4,2024-01-24 03:11:25,2024-01-24 03:15:00,1998685.0,1998900.0,215
WalkerDelta_17,1,2024-01-24 03:16:15,2024-01-24 03:19:05,1998975.0,1999145.0,170
WalkerDelta_31,2,2024-01-24 03:17:05,2024-01-24 03:19:15,1999025.0,1999155.0,130
WalkerDelta_52,4,2024-01-24 03:20:40,2024-01-24 03:24:20,1999240.0,1999460.0,220
WalkerDelta_59,5,2024-01-24 03:23:20,2024-01-24 03:24:50,1999400.0,1999490.0,90
WalkerDelta_16,1,2024-01-24 03:24:55,2024-01-24 03:28:20,1999495.0,1999700.0,205
WalkerDelta_30,2,2024-01-24 03:25:55,2024-01-24 03:28:10,1999555.0,1999690.0,135
WalkerDelta_8,0,2024-01-24 03:28:35,2024-01-24 03:30:00,1999715.0,1999800.0,85
WalkerDelta_51,4,2024-01-24 03:30:00,2024-01-24 03:33:35,1999800.0,2000015.0,215
WalkerDelta_58,5,2024-01-24 03:32:35,2024-01-24 03:34:35,1999955.0,2000075.0,120
WalkerDelta_15,1,2024-01-24 03:33:45,2024-01-24 03:37:25,2000025.0,2000245.0,220
WalkerDelta_29,2,2024-01-24 03:35:00,2024-01-24 03:37:05,2000100.0,2000225.0,125
WalkerDelta_7,0,2024-01-24 03:37:05,2024-01-24 03:40:05,2000225.0,2000405.0,180
WalkerDelta_50,4,2024-01-24 03:39:30,2024-01-24 03:42:20,2000370.0,2000540.0,170
WalkerDelta_57,5,2024-01-24 03:41:55,2024-01-24 03:44:05,2000515.0,2000645.0,130
WalkerDelta_14,1,2024-01-24 03:42:40,2024-01-24 03:46:25,2000560.0,2000785.0,225
WalkerDelta_28,2,2024-01-24 03:44:05,2024-01-24 03:45:55,2000645.0,2000755.0,110
WalkerDelta_6,0,2024-01-24 03:45:55,2024-01-24 03:49:55,2000755.0,2000995.0,240
WalkerDelta_56,5,2024-01-24 03:51:15,2024-01-24 03:53:25,2001075.0,2001205.0,130
WalkerDelta_13,1,2024-01-24 03:51:50,2024-01-24 03:55:20,2001110.0,2001320.0,210
WalkerDelta_27,2,2024-01-24 03:53:20,2024-01-24 03:54:35,2001200.0,2001275.0,75
WalkerDelta_5,0,2024-01-24 03:54:50,2024-01-24 03:58:55,2001290.0,2001535.0,245
WalkerDelta_66,5,2024-01-24 04:00:35,2024-01-24 04:02:35,2001635.0,2001755.0,120
WalkerDelta_34,3,2024-01-24 04:01:30,2024-01-24 04:02:25,2001690.0,2001745.0,55
WalkerDelta_12,1,2024-01-24 04:01:50,2024-01-24 04:03:50,2001710.0,2001830.0,120
WalkerDelta_26,2,2024-01-24 04:02:40,2024-01-24 04:03:15,2001760.0,2001795.0,35
WalkerDelta_4,0,2024-01-24 04:03:45,2024-01-24 04:07:45,2001825.0,2002065.0,240
WalkerDelta_44,3,2024-01-24 04:09:30,2024-01-24 04:12:20,2002170.0,2002340.0,170
WalkerDelta_65,5,2024-01-24 04:10:05,2024-01-24 04:11:45,2002205.0,2002305.0,100
WalkerDelta_3,0,2024-01-24 04:12:50,2024-01-24 04:16:35,2002370.0,2002595.0,225
WalkerDelta_43,3,2024-01-24 04:18:10,2024-01-24 04:21:55,2002690.0,2002915.0,225
WalkerDelta_64,5,2024-01-24 04:19:40,2024-01-24 04:20:45,2002780.0,2002845.0,65
WalkerDelta_2,0,2024-01-24 04:22:20,2024-01-24 04:25:10,2002940.0,2003110.0,170
WalkerDelta_42,3,2024-01-24 04:27:25,2024-01-24 04:31:20,2003245.0,2003480.0,235
WalkerDelta_63,5,2024-01-24 04:29:15,2024-01-24 04:29:40,2003355.0,2003380.0,25
WalkerDelta_1,0,2024-01-24 04:32:35,2024-01-24 04:33:10,2003555.0,2003590.0,35
WalkerDelta_41,3,2024-01-24 04:36:50,2024-01-24 04:40:40,2003810.0,2004040.0,230
WalkerDelta_40,3,2024-01-24 04:46:20,2024-01-24 04:49:55,2004380.0,2004595.0,215
WalkerDelta_39,3,2024-01-24 04:55:55,2024-01-24 04:59:10,2004955.0,2005150.0,195
WalkerDelta_38,3,2024-01-24 05:05:55,2024-01-24 05:07:45,2005555.0,2005665.0,110
WalkerDelta_62,5,2024-01-24 06:47:55,2024-01-24 06:49:25,2011675.0,2011765.0,90
WalkerDelta_61,5,2024-01-24 06:56:45,2024-01-24 06:59:35,2012205.0,2012375.0,170
WalkerDelta_39,3,2024-01-24 07:03:15,2024-01-24 07:04:45,2012595.0,2012685.0,90
WalkerDelta_60,5,2024-01-24 07:05:50,2024-01-24 07:09:10,2012750.0,2012950.0,200
WalkerDelta_24,2,2024-01-24 07:11:10,2024-01-24 07:13:30,2013070.0,2013210.0,140
WalkerDelta_38,3,2024-01-24 07:11:45,2024-01-24 07:13:45,2013105.0,2013225.0,120
WalkerDelta_59,5,2024-01-24 07:15:00,2024-01-24 07:18:40,2013300.0,2013520.0,220
WalkerDelta_2,0,2024-01-24 07:17:40,2024-01-24 07:18:25,2013460.0,2013505.0,45
WalkerDelta_23,2,2024-01-24 07:19:35,2024-01-24 07:22:45,2013575.0,2013765.0,190
WalkerDelta_37,3,2024-01-24 07:20:30,2024-01-24 07:22:45,2013630.0,2013765.0,135
WalkerDelta_58,5,2024-01-24 07:24:15,2024-01-24 07:27:55,2013855.0,2014075.0,220
WalkerDelta_1,0,2024-01-24 07:26:55,2024-01-24 07:28:40,2014015.0,2014120.0,105
WalkerDelta_33,2,2024-01-24 07:28:20,2024-01-24 07:31:55,2014100.0,2014315.0,215
WalkerDelta_36,3,2024-01-24 07:29:30,2024-01-24 07:31:40,2014170.0,2014300.0,130
WalkerDelta_14,1,2024-01-24 07:31:50,2024-01-24 07:34:10,2014310.0,2014450.0,140
WalkerDelta_57,5,2024-01-24 07:33:40,2024-01-24 07:37:10,2014420.0,2014630.0,210
WalkerDelta_11,0,2024-01-24 07:36:15,2024-01-24 07:38:20,2014575.0,2014700.0,125
WalkerDelta_32,2,2024-01-24 07:37:15,2024-01-24 07:41:00,2014635.0,2014860.0,225
WalkerDelta_35,3,2024-01-24 07:38:35,2024-01-24 07:40:35,2014715.0,2014835.0,120
WalkerDelta_13,1,2024-01-24 07:40:30,2024-01-24 07:44:05,2014830.0,2015045.0,215
WalkerDelta_56,5,2024-01-24 07:43:25,2024-01-24 07:45:25,2015005.0,2015125.0,120
WalkerDelta_10,0,2024-01-24 07:45:30,2024-01-24 07:47:45,2015130.0,2015265.0,135
WalkerDelta_31,2,2024-01-24 07:46:15,2024-01-24 07:49:55,2015175.0,2015395.0,220
WalkerDelta_34,3,2024-01-24 07:47:45,2024-01-24 07:49:20,2015265.0,2015360.0,95
WalkerDelta_12,1,2024-01-24 07:49:20,2024-01-24 07:53:25,2015360.0,2015605.0,245
WalkerDelta_9,0,2024-01-24 07:54:55,2024-01-24 07:57:00,2015695.0,2015820.0,125
WalkerDelta_30,2,2024-01-24 07:55:50,2024-01-24 07:58:40,2015750.0,2015920.0,170
WalkerDelta_44,3,2024-01-24 07:57:00,2024-01-24 07:58:00,2015820.0,2015880.0,60
WalkerDelta_22,1,2024-01-24 07:58:15,2024-01-24 08:02:20,2015895.0,2016140.0,245
WalkerDelta_8,0,2024-01-24 08:04:20,2024-01-24 08:06:10,2016260.0,2016370.0,110
WalkerDelta_51,4,2024-01-24 08:04:25,2024-01-24 08:06:30,2016265.0,2016390.0,125
WalkerDelta_43,3,2024-01-24 08:06:20,2024-01-24 08:06:40,2016380.0,2016400.0,20
WalkerDelta_21,1,2024-01-24 08:07:15,2024-01-24 08:11:10,2016435.0,2016670.0,235
WalkerDelta_50,4,2024-01-24 08:12:40,2024-01-24 08:16:10,2016760.0,2016970.0,210
WalkerDelta_7,0,2024-01-24 08:13:50,2024-01-24 08:15:15,2016830.0,2016915.0,85
WalkerDelta_20,1,2024-01-24 08:16:35,2024-01-24 08:19:55,2016995.0,2017195.0,200
WalkerDelta_49,4,2024-01-24 08:21:45,2024-01-24 08:25:35,2017305.0,2017535.0,230
WalkerDelta_6,0,2024-01-24 08:23:25,2024-01-24 08:24:15,2017405.0,2017455.0,50
WalkerDelta_19,1,2024-01-24 08:26:20,2024-01-24 08:28:20,2017580.0,2017700.0,120
WalkerDelta_48,4,2024-01-24 08:31:05,2024-01-24 08:35:00,2017865.0,2018100.0,235
WalkerDelta_5,0,2024-01-24 08:33:00,2024-01-24 08:33:05,2017980.0,2017985.0,5
WalkerDelta_47,4,2024-01-24 08:40:35,2024-01-24 08:44:15,2018435.0,2018655.0,220
WalkerDelta_46,4,2024-01-24 08:50:05,2024-01-24 08:53:35,2019005.0,2019215.0,210
WalkerDelta_45,4,2024-01-24 08:59:50,2024-01-24 09:02:30,2019590.0,2019750.0,160
WalkerDelta_4,0,2024-01-24 10:51:15,2024-01-24 10:53:35,2026275.0,2026415.0,140
WalkerDelta_46,4,2024-01-24 10:58:35,2024-01-24 10:59:10,2026715.0,2026750.0,35
WalkerDelta_3,0,2024-01-24 11:00:15,2024-01-24 11:03:25,2026815.0,2027005.0,190
WalkerDelta_42,3,2024-01-24 11:06:20,2024-01-24 11:07:35,2027180.0,2027255.0,75
WalkerDelta_45,4,2024-01-24 11:06:30,2024-01-24 11:08:15,2027190.0,2027295.0,105
WalkerDelta_2,0,2024-01-24 11:09:25,2024-01-24 11:12:55,2027365.0,2027575.0,210
WalkerDelta_41,3,2024-01-24 11:14:20,2024-01-24 11:17:10,2027660.0,2027830.0,170
WalkerDelta_55,4,2024-01-24 11:15:10,2024-01-24 11:17:15,2027710.0,2027835.0,125
WalkerDelta_1,0,2024-01-24 11:18:35,2024-01-24 11:22:20,2027915.0,2028140.0,225
WalkerDelta_19,1,2024-01-24 11:21:20,2024-01-24 11:22:40,2028080.0,2028160.0,80
WalkerDelta_40,3,2024-01-24 11:23:00,2024-01-24 11:26:20,2028180.0,2028380.0,200
WalkerDelta_54,4,2024-01-24 11:24:00,2024-01-24 11:26:15,2028240.0,2028375.0,135
WalkerDelta_32,2,2024-01-24 11:26:40,2024-01-24 11:28:05,2028400.0,2028485.0,85
WalkerDelta_11,0,2024-01-24 11:27:55,2024-01-24 11:31:30,2028475.0,2028690.0,215
WalkerDelta_18,1,2024-01-24 11:30:35,2024-01-24 11:32:30,2028635.0,2028750.0,115
WalkerDelta_39,3,2024-01-24 11:31:50,2024-01-24 11:35:30,2028710.0,2028930.0,220
WalkerDelta_53,4,2024-01-24 11:33:00,2024-01-24 11:35:10,2028780.0,2028910.0,130
WalkerDelta_31,2,2024-01-24 11:35:10,2024-01-24 11:38:10,2028910.0,2029090.0,180
WalkerDelta_10,0,2024-01-24 11:37:25,2024-01-24 11:40:20,2029045.0,2029220.0,175
WalkerDelta_17,1,2024-01-24 11:39:55,2024-01-24 11:42:00,2029195.0,2029320.0,125
WalkerDelta_38,3,2024-01-24 11:40:45,2024-01-24 11:44:30,2029245.0,2029470.0,225
WalkerDelta_52,4,2024-01-24 11:42:05,2024-01-24 11:44:00,2029325.0,2029440.0,115
WalkerDelta_30,2,2024-01-24 11:44:00,2024-01-24 11:48:00,2029440.0,2029680.0,240
WalkerDelta_16,1,2024-01-24 11:49:10,2024-01-24 11:51:25,2029750.0,2029885.0,135
WalkerDelta_37,3,2024-01-24 11:49:50,2024-01-24 11:53:25,2029790.0,2030005.0,215
WalkerDelta_51,4,2024-01-24 11:51:20,2024-01-24 11:52:40,2029880.0,2029960.0,80
WalkerDelta_29,2,2024-01-24 11:52:50,2024-01-24 11:56:55,2029970.0,2030215.0,245
WalkerDelta_15,1,2024-01-24 11:58:35,2024-01-24 12:00:35,2030315.0,2030435.0,120
WalkerDelta_58,5,2024-01-24 11:59:30,2024-01-24 12:00:20,2030370.0,2030420.0,50
WalkerDelta_36,3,2024-01-24 11:59:50,2024-01-24 12:01:55,2030390.0,2030515.0,125
WalkerDelta_50,4,2024-01-24 12:00:35,2024-01-24 12:01:20,2030435.0,2030480.0,45
WalkerDelta_28,2,2024-01-24 12:01:50,2024-01-24 12:05:50,2030510.0,2030750.0,240
WalkerDelta_57,5,2024-01-24 12:07:30,2024-01-24 12:10:20,2030850.0,2031020.0,170
WalkerDelta_14,1,2024-01-24 12:08:05,2024-01-24 12:09:45,2030885.0,2030985.0,100
WalkerDelta_27,2,2024-01-24 12:10:50,2024-01-24 12:14:40,2031050.0,2031280.0,230
WalkerDelta_56,5,2024-01-24 12:16:05,2024-01-24 12:19:50,2031365.0,2031590.0,225
WalkerDelta_13,1,2024-01-24 12:17:40,2024-01-24 12:18:50,2031460.0,2031530.0,70
WalkerDelta_26,2,2024-01-24 12:20:25,2024-01-24 12:23:15,2031625.0,2031795.0,170
WalkerDelta_66,5,2024-01-24 12:25:25,2024-01-24 12:29:15,2031925.0,2032155.0,230
WalkerDelta_12,1,2024-01-24 12:27:10,2024-01-24 12:27:45,2032030.0,2032065.0,35
WalkerDelta_25,2,2024-01-24 12:30:35,2024-01-24 12:31:15,2032235.0,2032275.0,40
WalkerDelta_65,5,2024-01-24 12:34:45,2024-01-24 12:38:35,2032485.0,2032715.0,230
WalkerDelta_64,5,2024-01-24 12:44:15,2024-01-24 12:47:55,2033055.0,2033275.0,220
WalkerDelta_63,5,2024-01-24 12:53:55,2024-01-24 12:57:10,2033635.0,2033830.0,195
WalkerDelta_62,5,2024-01-24 13:03:50,2024-01-24 13:05:40,2034230.0,2034340.0,110
WalkerDelta_22,1,2024-01-24 14:45:55,2024-01-24 14:47:20,2040355.0,2040440.0,85
WalkerDelta_21,1,2024-01-24 14:54:45,2024-01-24 14:57:35,2040885.0,2041055.0,170
WalkerDelta_63,5,2024-01-24 15:01:20,2024-01-24 15:02:45,2041280.0,2041365.0,85
WalkerDelta_20,1,2024-01-24 15:03:50,2024-01-24 15:07:10,2041430.0,2041630.0,200
WalkerDelta_48,4,2024-01-24 15:09:10,2024-01-24 15:11:30,2041750.0,2041890.0,140
WalkerDelta_62,5,2024-01-24 15:09:45,2024-01-24 15:11:45,2041785.0,2041905.0,120
WalkerDelta_19,1,2024-01-24 15:13:00,2024-01-24 15:16:40,2041980.0,2042200.0,220
WalkerDelta_47,4,2024-01-24 15:17:35,2024-01-24 15:20:45,2042255.0,2042445.0,190
WalkerDelta_61,5,2024-01-24 15:18:30,2024-01-24 15:20:45,2042310.0,2042445.0,135
WalkerDelta_18,1,2024-01-24 15:22:15,2024-01-24 15:25:55,2042535.0,2042755.0,220
WalkerDelta_25,2,2024-01-24 15:25:00,2024-01-24 15:26:40,2042700.0,2042800.0,100
WalkerDelta_46,4,2024-01-24 15:26:20,2024-01-24 15:29:55,2042780.0,2042995.0,215
WalkerDelta_60,5,2024-01-24 15:27:25,2024-01-24 15:29:40,2042845.0,2042980.0,135
WalkerDelta_38,3,2024-01-24 15:30:00,2024-01-24 15:32:10,2043000.0,2043130.0,130
WalkerDelta_17,1,2024-01-24 15:31:40,2024-01-24 15:35:10,2043100.0,2043310.0,210
WalkerDelta_24,2,2024-01-24 15:34:15,2024-01-24 15:36:20,2043255.0,2043380.0,125
WalkerDelta_45,4,2024-01-24 15:35:15,2024-01-24 15:39:00,2043315.0,2043540.0,225
WalkerDelta_59,5,2024-01-24 15:36:30,2024-01-24 15:38:35,2043390.0,2043515.0,125
WalkerDelta_37,3,2024-01-24 15:38:40,2024-01-24 15:42:05,2043520.0,2043725.0,205
WalkerDelta_16,1,2024-01-24 15:41:25,2024-01-24 15:43:30,2043685.0,2043810.0,125
WalkerDelta_23,2,2024-01-24 15:43:35,2024-01-24 15:45:45,2043815.0,2043945.0,130
WalkerDelta_55,4,2024-01-24 15:44:20,2024-01-24 15:47:55,2043860.0,2044075.0,215
WalkerDelta_58,5,2024-01-24 15:45:40,2024-01-24 15:47:20,2043940.0,2044040.0,100
WalkerDelta_36,3,2024-01-24 15:47:30,2024-01-24 15:51:30,2044050.0,2044290.0,240
WalkerDelta_33,2,2024-01-24 15:52:55,2024-01-24 15:55:05,2044375.0,2044505.0,130
WalkerDelta_54,4,2024-01-24 15:53:45,2024-01-24 15:56:45,2044425.0,2044605.0,180
WalkerDelta_57,5,2024-01-24 15:54:55,2024-01-24 15:56:00,2044495.0,2044560.0,65
WalkerDelta_35,3,2024-01-24 15:56:25,2024-01-24 16:00:25,2044585.0,2044825.0,240
WalkerDelta_32,2,2024-01-24 16:02:20,2024-01-24 16:04:15,2044940.0,2045055.0,115
WalkerDelta_11,0,2024-01-24 16:02:30,2024-01-24 16:04:20,2044950.0,2045060.0,110
WalkerDelta_56,5,2024-01-24 16:04:15,2024-01-24 16:04:40,2045055.0,2045080.0,25
WalkerDelta_34,3,2024-01-24 16:05:20,2024-01-24 16:09:20,2045120.0,2045360.0,240
WalkerDelta_10,0,2024-01-24 16:10:45,2024-01-24 16:14:00,2045445.0,2045640.0,195
WalkerDelta_31,2,2024-01-24 16:11:50,2024-01-24 16:13:20,2045510.0,2045600.0,90
WalkerDelta_44,3,2024-01-24 16:14:35,2024-01-24 16:18:00,2045675.0,2045880.0,205
WalkerDelta_9,0,2024-01-24 16:19:45,2024-01-24 16:23:30,2045985.0,2046210.0,225
WalkerDelta_30,2,2024-01-24 16:21:25,2024-01-24 16:22:20,2046085.0,2046140.0,55
WalkerDelta_43,3,2024-01-24 16:24:15,2024-01-24 16:26:30,2046255.0,2046390.0,135
WalkerDelta_8,0,2024-01-24 16:29:05,2024-01-24 16:32:55,2046545.0,2046775.0,230
WalkerDelta_29,2,2024-01-24 16:31:00,2024-01-24 16:31:10,2046660.0,2046670.0,10
WalkerDelta_7,0,2024-01-24 16:38:30,2024-01-24 16:42:15,2047110.0,2047335.0,225
WalkerDelta_6,0,2024-01-24 16:48:00,2024-01-24 16:51:30,2047680.0,2047890.0,210
WalkerDelta_5,0,2024-01-24 16:57:45,2024-01-24 17:00:30,2048265.0,2048430.0,165
WalkerDelta_4,0,2024-01-24 17:08:05,2024-01-24 17:08:40,2048885.0,2048920.0,35
WalkerDelta_28,2,2024-01-24 18:49:20,2024-01-24 18:51:35,2054960.0,2055095.0,135
WalkerDelta_27,2,2024-01-24 18:58:20,2024-01-24 19:01:25,2055500.0,2055685.0,185
WalkerDelta_66,5,2024-01-24 19:04:20,2024-01-24 19:05:25,2055860.0,2055925.0,65
WalkerDelta_5,0,2024-01-24 19:04:25,2024-01-24 19:06:15,2055865.0,2055975.0,110
WalkerDelta_26,2,2024-01-24 19:07:25,2024-01-24 19:11:00,2056045.0,2056260.0,215
WalkerDelta_65,5,2024-01-24 19:12:20,2024-01-24 19:15:05,2056340.0,2056505.0,165
WalkerDelta_4,0,2024-01-24 19:13:05,2024-01-24 19:15:10,2056385.0,2056510.0,125
WalkerDelta_25,2,2024-01-24 19:16:40,2024-01-24 19:20:20,2056600.0,2056820.0,220
WalkerDelta_43,3,2024-01-24 19:19:20,2024-01-24 19:20:45,2056760.0,2056845.0,85
WalkerDelta_64,5,2024-01-24 19:20:55,2024-01-24 19:24:20,2056855.0,2057060.0,205
WalkerDelta_3,0,2024-01-24 19:21:55,2024-01-24 19:24:10,2056915.0,2057050.0,135
WalkerDelta_45,4,2024-01-24 19:25:00,2024-01-24 19:25:45,2057100.0,2057145.0,45
WalkerDelta_24,2,2024-01-24 19:26:00,2024-01-24 19:29:35,2057160.0,2057375.0,215
WalkerDelta_42,3,2024-01-24 19:28:40,2024-01-24 19:30:35,2057320.0,2057435.0,115
WalkerDelta_63,5,2024-01-24 19:29:45,2024-01-24 19:33:25,2057385.0,2057605.0,220
WalkerDelta_2,0,2024-01-24 19:30:55,2024-01-24 19:33:05,2057455.0,2057585.0,130
WalkerDelta_55,4,2024-01-24 19:33:20,2024-01-24 19:36:00,2057600.0,2057760.0,160
WalkerDelta_23,2,2024-01-24 19:35:30,2024-01-24 19:38:30,2057730.0,2057910.0,180
WalkerDelta_41,3,2024-01-24 19:37:55,2024-01-24 19:40:05,2057875.0,2058005.0,130
WalkerDelta_62,5,2024-01-24 19:38:45,2024-01-24 19:42:30,2057925.0,2058150.0,225
WalkerDelta_1,0,2024-01-24 19:40:05,2024-01-24 19:41:55,2058005.0,2058115.0,110
WalkerDelta_54,4,2024-01-24 19:42:05,2024-01-24 19:45:50,2058125.0,2058350.0,225
WalkerDelta_33,2,2024-01-24 19:45:45,2024-01-24 19:46:15,2058345.0,2058375.0,30
WalkerDelta_40,3,2024-01-24 19:47:15,2024-01-24 19:49:25,2058435.0,2058565.0,130
WalkerDelta_61,5,2024-01-24 19:47:50,2024-01-24 19:51:20,2058470.0,2058680.0,210
WalkerDelta_11,0,2024-01-24 19:49:15,2024-01-24 19:50:40,2058555.0,2058640.0,85
WalkerDelta_53,4,2024-01-24 19:50:55,2024-01-24 19:55:00,2058655.0,2058900.0,245
WalkerDelta_39,3,2024-01-24 19:56:40,2024-01-24 19:58:40,2059000.0,2059120.0,120
WalkerDelta_60,5,2024-01-24 19:57:45,2024-01-24 19:59:55,2059065.0,2059195.0,130
WalkerDelta_10,0,2024-01-24 19:58:35,2024-01-24 19:59:20,2059115.0,2059160.0,45
WalkerDelta_52,4,2024-01-24 19:59:55,2024-01-24 20:03:55,2059195.0,2059435.0,240
WalkerDelta_17,1,2024-01-24 20:05:40,2024-01-24 20:08:10,2059540.0,2059690.0,150
WalkerDelta_38,3,2024-01-24 20:06:05,2024-01-24 20:07:50,2059565.0,2059670.0,105
WalkerDelta_51,4,2024-01-24 20:08:50,2024-01-24 20:12:45,2059730.0,2059965.0,235
WalkerDelta_16,1,2024-01-24 20:14:05,2024-01-24 20:17:45,2060045.0,2060265.0,220
WalkerDelta_37,3,2024-01-24 20:15:40,2024-01-24 20:16:50,2060140.0,2060210.0,70
WalkerDelta_50,4,2024-01-24 20:18:20,2024-01-24 20:21:20,2060300.0,2060480.0,180
WalkerDelta_15,1,2024-01-24 20:23:25,2024-01-24 20:27:15,2060605.0,2060835.0,230
WalkerDelta_36,3,2024-01-24 20:25:15,2024-01-24 20:25:45,2060715.0,2060745.0,30
WalkerDelta_49,4,2024-01-24 20:28:15,2024-01-24 20:29:40,2060895.0,2060980.0,85
WalkerDelta_14,1,2024-01-24 20:32:45,2024-01-24 20:36:35,2061165.0,2061395.0,230
WalkerDelta_13,1,2024-01-24 20:42:10,2024-01-24 20:45:50,2061730.0,2061950.0,220
WalkerDelta_12,1,2024-01-24 20:51:50,2024-01-24 20:55:10,2062310.0,2062510.0,200
WalkerDelta_22,1,2024-01-24 21:01:40,2024-01-24 21:03:50,2062900.0,2063030.0,130
WalkerDelta_35,3,2024-01-24 22:44:10,2024-01-24 22:45:15,2069050.0,2069115.0,65
WalkerDelta_34,3,2024-01-24 22:52:50,2024-01-24 22:55:30,2069570.0,2069730.0,160
WalkerDelta_12,1,2024-01-24 22:59:20,2024-01-24 23:00:45,2069960.0,2070045.0,85
